forecast_date,target,target_end_date,location,type,quantile,value
2020-07-19,4 wk ahead cum death,2020-08-15,08,quantile,0.99,2398
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.01,4335
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.025,4335
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.05,4335
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.1,4335
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.15000000000000002,4335
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.2,4335
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.25,4335
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.3,4339
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.35000000000000003,4342
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.4,4352
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.45,4360
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.5,4369
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.55,4376
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.6000000000000001,4384
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.6500000000000001,4394
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.7000000000000001,4404
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.7500000000000001,4412
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.8,4424
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.8500000000000001,4434
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.9000000000000001,4450
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.95,4478
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.975,4498
2020-07-19,1 wk ahead cum death,2020-07-25,09,quantile,0.99,4521
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.01,4335
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.025,4335
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.05,4335
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.1,4335
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.15000000000000002,4335
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.2,4335
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.25,4335
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.3,4339
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.35000000000000003,4342
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.4,4352
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.45,4365
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.5,4379
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.55,4391
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.6000000000000001,4404
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.6500000000000001,4420
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.7000000000000001,4435
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.7500000000000001,4448
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.8,4466
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.8500000000000001,4484
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.9000000000000001,4512
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.95,4554
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.975,4591
2020-07-19,2 wk ahead cum death,2020-08-01,09,quantile,0.99,4627
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.01,4335
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.025,4335
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.05,4335
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.1,4335
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.15000000000000002,4335
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.2,4335
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.25,4335
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.3,4339
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.35000000000000003,4342
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.4,4352
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.45,4365
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.5,4379
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.55,4396
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.6000000000000001,4415
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.6500000000000001,4438
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.7000000000000001,4459
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.7500000000000001,4480
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.8,4506
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.8500000000000001,4534
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.9000000000000001,4574
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.95,4631
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.975,4687
2020-07-19,3 wk ahead cum death,2020-08-08,09,quantile,0.99,4734
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.01,4335
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.025,4335
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.05,4335
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.1,4335
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.15000000000000002,4335
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.2,4335
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.25,4335
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.3,4339
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.35000000000000003,4342
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.4,4352
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.45,4365
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.5,4379
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.55,4400
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.6000000000000001,4427
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.6500000000000001,4456
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.7000000000000001,4484
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.7500000000000001,4512
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.8,4546
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.8500000000000001,4585
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.9000000000000001,4636
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.95,4715
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.975,4794
2020-07-19,4 wk ahead cum death,2020-08-15,09,quantile,0.99,4866
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.01,512
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.025,512
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.05,512
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.1,512
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.15000000000000002,512
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.2,512
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.25,512
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.3,518
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.35000000000000003,527
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.4,537
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.45,546
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.5,555
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.55,562
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.6000000000000001,571
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.6500000000000001,580
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.7000000000000001,589
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.7500000000000001,598
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.8,610
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.8500000000000001,623
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.9000000000000001,641
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.95,663
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.975,685
2020-07-19,1 wk ahead cum death,2020-07-25,10,quantile,0.99,710
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.01,512
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.025,512
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.05,512
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.1,512
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.15000000000000002,512
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.2,512
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.25,512
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.3,518
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.35000000000000003,530
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.4,546
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.45,562
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.5,576
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.55,588
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.6000000000000001,602
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.6500000000000001,616
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.7000000000000001,631
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.7500000000000001,647
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.8,665
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.8500000000000001,686
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.9000000000000001,715
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.95,753
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.975,784
2020-07-19,2 wk ahead cum death,2020-08-01,10,quantile,0.99,825
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.01,512
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.025,512
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.05,512
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.1,512
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.15000000000000002,512
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.2,512
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.25,512
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.3,518
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.35000000000000003,534
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.4,556
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.45,578
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.5,597
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.55,614
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.6000000000000001,634
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.6500000000000001,654
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.7000000000000001,675
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.7500000000000001,696
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.8,722
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.8500000000000001,749
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.9000000000000001,789
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.95,842
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.975,885
2020-07-19,3 wk ahead cum death,2020-08-08,10,quantile,0.99,938
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.01,512
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.025,512
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.05,512
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.1,512
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.15000000000000002,512
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.2,512
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.25,512
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.3,518
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.35000000000000003,534
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.4,562
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.45,589
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.5,614
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.55,638
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.6000000000000001,665
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.6500000000000001,692
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.7000000000000001,719
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.7500000000000001,746
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.8,781
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.8500000000000001,818
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.9000000000000001,869
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.95,939
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.975,1000
2020-07-19,4 wk ahead cum death,2020-08-15,10,quantile,0.99,1071
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.01,560
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.025,562
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.05,565
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.1,570
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.15000000000000002,573
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.2,575
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.25,578
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.3,580
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.35000000000000003,582
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.4,583
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.45,585
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.5,587
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.55,589
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.6000000000000001,591
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.6500000000000001,592
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.7000000000000001,594
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.7500000000000001,596
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.8,598
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.8500000000000001,600
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.9000000000000001,603
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.95,609
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.975,615
2020-07-19,1 wk ahead cum death,2020-07-25,11,quantile,0.99,620
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.01,560
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.025,562
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.05,565
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.1,572
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.15000000000000002,577
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.2,581
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.25,585
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.3,588
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.35000000000000003,592
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.4,594
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.45,597
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.5,600
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.55,603
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.6000000000000001,607
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.6500000000000001,608
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.7000000000000001,611
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.7500000000000001,615
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.8,618
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.8500000000000001,622
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.9000000000000001,627
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.95,636
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.975,645
2020-07-19,2 wk ahead cum death,2020-08-01,11,quantile,0.99,654
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.01,560
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.025,562
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.05,565
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.1,572
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.15000000000000002,580
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.2,586
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.25,591
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.3,596
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.35000000000000003,601
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.4,605
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.45,609
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.5,613
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.55,617
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.6000000000000001,623
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.6500000000000001,625
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.7000000000000001,629
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.7500000000000001,635
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.8,639
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.8500000000000001,645
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.9000000000000001,653
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.95,666
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.975,677
2020-07-19,3 wk ahead cum death,2020-08-08,11,quantile,0.99,688
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.01,560
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.025,562
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.05,565
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.1,572
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.15000000000000002,582
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.2,590
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.25,597
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.3,603
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.35000000000000003,610
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.4,615
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.45,621
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.5,626
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.55,631
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.6000000000000001,638
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.6500000000000001,642
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.7000000000000001,647
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.7500000000000001,654
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.8,660
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.8500000000000001,668
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.9000000000000001,679
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.95,696
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.975,710
2020-07-19,4 wk ahead cum death,2020-08-15,11,quantile,0.99,725
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.01,4393
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.025,4476
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.05,4541
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.1,4614
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.15000000000000002,4660
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.2,4703
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.25,4741
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.3,4777
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.35000000000000003,4809
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.4,4837
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.45,4862
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.5,4891
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.55,4917
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.6000000000000001,4942
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.6500000000000001,4971
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.7000000000000001,4998
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.7500000000000001,5031
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.8,5062
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.8500000000000001,5102
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.9000000000000001,5159
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.95,5242
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.975,5301
2020-07-19,1 wk ahead cum death,2020-07-25,12,quantile,0.99,5383
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.01,4750
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.025,4884
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.05,4975
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.1,5112
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.15000000000000002,5196
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.2,5268
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.25,5333
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.3,5387
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.35000000000000003,5445
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.4,5493
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.45,5544
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.5,5594
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.55,5644
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.6000000000000001,5683
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.6500000000000001,5732
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.7000000000000001,5786
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.7500000000000001,5842
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.8,5895
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.8500000000000001,5962
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.9000000000000001,6053
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.95,6193
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.975,6310
2020-07-19,2 wk ahead cum death,2020-08-01,12,quantile,0.99,6456
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.01,5061
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.025,5278
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.05,5440
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.1,5640
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.15000000000000002,5775
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.2,5875
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.25,5978
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.3,6059
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.35000000000000003,6142
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.4,6217
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.45,6289
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.5,6365
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.55,6446
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.6000000000000001,6512
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.6500000000000001,6588
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.7000000000000001,6665
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.7500000000000001,6747
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.8,6829
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.8500000000000001,6936
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.9000000000000001,7084
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.95,7297
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.975,7467
2020-07-19,3 wk ahead cum death,2020-08-08,12,quantile,0.99,7682
2020-07-19,4 wk ahead cum death,2020-08-15,12,quantile,0.01,5383
2020-07-19,4 wk ahead cum death,2020-08-15,12,quantile,0.025,5674
2020-07-19,4 wk ahead cum death,2020-08-15,12,quantile,0.05,5903
2020-07-19,4 wk ahead cum death,2020-08-15,12,quantile,0.1,6179
2020-07-19,4 wk ahead cum death,2020-08-15,12,quantile,0.15000000000000002,6392
2020-07-19,4 wk ahead cum death,2020-08-15,12,quantile,0.2,6545
2020-07-19,4 wk ahead cum death,2020-08-15,12,quantile,0.25,6686
2020-07-19,4 wk ahead cum death,2020-08-15,12,quantile,0.3,6796
2020-07-19,4 wk ahead cum death,2020-08-15,12,quantile,0.35000000000000003,6913
2020-07-19,4 wk ahead cum death,2020-08-15,12,quantile,0.4,7017
