forecast_date,region,sample,id,predictions,horizon,model,week,true_values
2020-06-15,Maine,330,2020-06-13,9,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,330,2020-06-14,8,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,330,2020-06-15,34,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,330,2020-06-16,24,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,330,2020-06-17,19,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,330,2020-06-18,24,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,330,2020-06-19,29,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,331,2020-06-12,14,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,331,2020-06-13,1,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,331,2020-06-14,21,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,331,2020-06-15,2,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,331,2020-06-16,23,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,331,2020-06-17,16,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,331,2020-06-18,30,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,331,2020-06-19,14,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,332,2020-06-12,3,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,332,2020-06-13,1,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,332,2020-06-14,16,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,332,2020-06-15,5,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,332,2020-06-16,20,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,332,2020-06-17,37,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,332,2020-06-18,20,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,332,2020-06-19,30,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,333,2020-06-12,6,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,333,2020-06-13,4,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,333,2020-06-14,0,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,333,2020-06-15,4,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,333,2020-06-16,18,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,333,2020-06-17,20,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,333,2020-06-18,22,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,333,2020-06-19,19,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,334,2020-06-12,7,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,334,2020-06-13,7,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,334,2020-06-14,6,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,334,2020-06-15,16,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,334,2020-06-16,15,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,334,2020-06-17,18,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,334,2020-06-18,20,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,334,2020-06-19,4,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,335,2020-06-12,19,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,335,2020-06-13,4,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,335,2020-06-14,15,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,335,2020-06-15,3,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,335,2020-06-16,25,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,335,2020-06-17,10,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,335,2020-06-18,16,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,335,2020-06-19,29,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,336,2020-06-12,1,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,336,2020-06-13,1,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,336,2020-06-14,1,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,336,2020-06-15,7,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,336,2020-06-16,19,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,336,2020-06-17,10,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,336,2020-06-18,21,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,336,2020-06-19,16,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,337,2020-06-12,5,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,337,2020-06-13,7,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,337,2020-06-14,6,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,337,2020-06-15,2,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,337,2020-06-16,15,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,337,2020-06-17,11,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,337,2020-06-18,13,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,337,2020-06-19,22,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,338,2020-06-12,19,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,338,2020-06-13,17,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,338,2020-06-14,31,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,338,2020-06-15,1,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,338,2020-06-16,23,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,338,2020-06-17,35,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,338,2020-06-18,42,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,338,2020-06-19,49,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,339,2020-06-12,4,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,339,2020-06-13,2,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,339,2020-06-14,4,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,339,2020-06-15,6,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,339,2020-06-16,13,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,339,2020-06-17,19,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,339,2020-06-18,15,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,339,2020-06-19,12,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,340,2020-06-12,11,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,340,2020-06-13,4,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,340,2020-06-14,3,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,340,2020-06-15,5,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,340,2020-06-16,13,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,340,2020-06-17,14,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,340,2020-06-18,17,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,340,2020-06-19,12,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,341,2020-06-12,8,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,341,2020-06-13,1,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,341,2020-06-14,1,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,341,2020-06-15,2,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,341,2020-06-16,9,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,341,2020-06-17,7,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,341,2020-06-18,11,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,341,2020-06-19,18,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,342,2020-06-12,28,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,342,2020-06-13,51,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,342,2020-06-14,45,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,342,2020-06-15,7,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,342,2020-06-16,19,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,342,2020-06-17,22,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,342,2020-06-18,16,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,342,2020-06-19,13,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,343,2020-06-12,10,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,343,2020-06-13,7,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,343,2020-06-14,7,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,343,2020-06-15,0,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,343,2020-06-16,36,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,343,2020-06-17,28,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,343,2020-06-18,24,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,343,2020-06-19,18,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,344,2020-06-12,1,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,344,2020-06-13,5,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,344,2020-06-14,8,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,344,2020-06-15,0,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,344,2020-06-16,16,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,344,2020-06-17,16,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,344,2020-06-18,20,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,344,2020-06-19,13,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,345,2020-06-12,4,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,345,2020-06-13,3,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,345,2020-06-14,5,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,345,2020-06-15,19,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,345,2020-06-16,19,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,345,2020-06-17,21,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,345,2020-06-18,14,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,345,2020-06-19,34,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,346,2020-06-12,4,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,346,2020-06-13,1,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,346,2020-06-14,2,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,346,2020-06-15,3,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,346,2020-06-16,14,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,346,2020-06-17,15,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,346,2020-06-18,16,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,346,2020-06-19,20,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,347,2020-06-12,3,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,347,2020-06-13,3,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,347,2020-06-14,6,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,347,2020-06-15,1,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,347,2020-06-16,24,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,347,2020-06-17,23,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,347,2020-06-18,30,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,347,2020-06-19,21,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,348,2020-06-12,2,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,348,2020-06-13,5,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,348,2020-06-14,1,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,348,2020-06-15,1,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,348,2020-06-16,24,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,348,2020-06-17,23,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,348,2020-06-18,23,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,348,2020-06-19,18,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,349,2020-06-12,5,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,349,2020-06-13,2,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,349,2020-06-14,6,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,349,2020-06-15,2,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,349,2020-06-16,19,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,349,2020-06-17,10,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,349,2020-06-18,10,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,349,2020-06-19,23,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,350,2020-06-12,20,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,350,2020-06-13,13,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,350,2020-06-14,14,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,350,2020-06-15,30,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,350,2020-06-16,9,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,350,2020-06-17,17,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,350,2020-06-18,7,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,350,2020-06-19,16,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,351,2020-06-12,5,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,351,2020-06-13,4,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,351,2020-06-14,2,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,351,2020-06-15,0,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,351,2020-06-16,14,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,351,2020-06-17,13,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,351,2020-06-18,12,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,351,2020-06-19,16,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,352,2020-06-12,39,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,352,2020-06-13,24,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,352,2020-06-14,5,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,352,2020-06-15,9,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,352,2020-06-16,16,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,352,2020-06-17,17,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,352,2020-06-18,41,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,352,2020-06-19,46,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,353,2020-06-12,5,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,353,2020-06-13,4,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,353,2020-06-14,12,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,353,2020-06-15,19,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,353,2020-06-16,18,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,353,2020-06-17,13,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,353,2020-06-18,14,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,353,2020-06-19,14,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,354,2020-06-12,7,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,354,2020-06-13,13,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,354,2020-06-14,8,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,354,2020-06-15,2,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,354,2020-06-16,12,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,354,2020-06-17,25,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,354,2020-06-18,19,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,354,2020-06-19,8,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,355,2020-06-12,2,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,355,2020-06-13,3,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Idaho,355,2020-06-14,11,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,355,2020-06-15,2,2,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,355,2020-06-16,18,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,355,2020-06-17,41,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,355,2020-06-18,46,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,355,2020-06-19,49,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,356,2020-06-12,20,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,356,2020-06-13,15,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,356,2020-06-14,41,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,356,2020-06-15,0,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,356,2020-06-16,16,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,356,2020-06-17,9,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,356,2020-06-18,12,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,356,2020-06-19,14,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,357,2020-06-12,16,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,357,2020-06-13,0,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,357,2020-06-14,5,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,357,2020-06-15,2,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,357,2020-06-16,34,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,357,2020-06-17,47,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,357,2020-06-18,46,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,357,2020-06-19,48,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,358,2020-06-12,10,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,358,2020-06-13,1,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,358,2020-06-14,0,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,358,2020-06-15,1,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,358,2020-06-16,25,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,358,2020-06-17,19,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,358,2020-06-18,33,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,358,2020-06-19,29,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,359,2020-06-12,2,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,359,2020-06-13,1,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,359,2020-06-14,0,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,359,2020-06-15,14,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,359,2020-06-16,24,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,359,2020-06-17,25,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,359,2020-06-18,31,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,359,2020-06-19,38,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,360,2020-06-12,19,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,360,2020-06-13,39,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,360,2020-06-14,44,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,360,2020-06-15,1,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,360,2020-06-16,28,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,360,2020-06-17,34,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,360,2020-06-18,30,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,360,2020-06-19,43,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,361,2020-06-12,14,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,361,2020-06-13,17,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,361,2020-06-14,13,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,361,2020-06-15,19,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,361,2020-06-16,15,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,361,2020-06-17,15,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,361,2020-06-18,14,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,361,2020-06-19,17,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,362,2020-06-12,1,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,362,2020-06-13,6,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,362,2020-06-14,14,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,362,2020-06-15,1,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,362,2020-06-16,7,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,362,2020-06-17,12,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,362,2020-06-18,5,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,362,2020-06-19,7,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,363,2020-06-12,4,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,363,2020-06-13,10,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,363,2020-06-14,2,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,363,2020-06-15,8,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,363,2020-06-16,10,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,363,2020-06-17,3,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,363,2020-06-18,4,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,363,2020-06-19,6,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,364,2020-06-12,2,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,364,2020-06-13,4,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,364,2020-06-14,0,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,364,2020-06-15,4,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,364,2020-06-16,14,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,364,2020-06-17,11,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,364,2020-06-18,28,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,364,2020-06-19,19,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,365,2020-06-12,5,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,365,2020-06-13,17,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,365,2020-06-14,12,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,365,2020-06-15,9,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,365,2020-06-16,21,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,365,2020-06-17,17,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,365,2020-06-18,5,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,365,2020-06-19,12,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,366,2020-06-12,1,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,366,2020-06-13,2,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,366,2020-06-14,8,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,366,2020-06-15,9,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,366,2020-06-16,24,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,366,2020-06-17,45,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,366,2020-06-18,56,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,366,2020-06-19,33,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,367,2020-06-12,5,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,367,2020-06-13,0,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,367,2020-06-14,3,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,367,2020-06-15,1,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,367,2020-06-16,18,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,367,2020-06-17,13,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,367,2020-06-18,15,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,367,2020-06-19,15,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,368,2020-06-12,18,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,368,2020-06-13,20,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,368,2020-06-14,25,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,368,2020-06-15,10,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,368,2020-06-16,32,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,368,2020-06-17,14,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,368,2020-06-18,19,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,368,2020-06-19,24,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,369,2020-06-12,3,1,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,369,2020-06-13,14,2,EpiSoon_rt,2020-06-07,0
2020-06-15,Maine,369,2020-06-14,25,3,EpiSoon_rt,2020-06-14,0
2020-06-15,Idaho,369,2020-06-15,0,1,EpiSoon_rt,2020-06-14,0
2020-06-15,Alabama,369,2020-06-16,16,1,EpiSoon_rt,2020-06-14,11
2020-06-15,Alabama,369,2020-06-17,8,2,EpiSoon_rt,2020-06-14,5
2020-06-15,Alabama,369,2020-06-18,7,3,EpiSoon_rt,2020-06-14,20
2020-06-15,Alabama,369,2020-06-19,3,4,EpiSoon_rt,2020-06-14,12
2020-06-15,Maine,370,2020-06-12,5,1,EpiSoon_rt,2020-06-07,0
