forecast_date,submission_date,target,target_end_date,location,type,quantile,value,model
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,50,quantile,0.65,16,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,50,quantile,0.7,17,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,50,quantile,0.75,18,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,50,quantile,0.8,19,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,50,quantile,0.85,21,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,50,quantile,0.9,22,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,50,quantile,0.95,24,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,50,quantile,0.975,27,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,50,quantile,0.99,29,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,point,,139,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.01,48.98,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.025,68,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.05,77,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.1,90,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.15,98.85,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.2,107.8,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.25,113,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.3,119,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.35,124,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.4,129,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.45,134,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.5,139,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.55,144.45,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.6,150,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.65,155,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.7,161,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.75,167,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.8,174,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.85,182,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.9,195,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.95,216,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.975,226.075,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,51,quantile,0.99,246.02,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,point,,185,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.01,67,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.025,79,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.05,91,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.1,107,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.15,121.85,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.2,133,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.25,141.75,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.3,150.7,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.35,160.65,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.4,169,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.45,177,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.5,185,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.55,191,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.6,199.4,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.65,208.35,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.7,217,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.75,225,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.8,234.2,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.85,251,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.9,269,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.95,295,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.975,315.025,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,51,quantile,0.99,338.01,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,point,,205.5,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.01,48.97,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.025,73,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.05,95,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.1,121,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.15,139,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.2,152,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.25,163,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.3,173,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.35,182.65,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.4,191.6,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.45,198.55,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.5,205.5,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.55,217,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.6,227,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.65,237.35,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.7,248,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.75,257,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.8,269,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.85,284,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.9,303.1,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.95,335.1,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.975,370,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,51,quantile,0.99,399.06,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,point,,226,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.01,55.96,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.025,79.975,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.05,101.95,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.1,129.9,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.15,148.85,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.2,164,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.25,177,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.3,189.7,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.35,199,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.4,209.6,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.45,219,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.5,226,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.55,237.45,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.6,248,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.65,262.35,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.7,273,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.75,284,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.8,302,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.85,319,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.9,339.1,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.95,372.05,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.975,397.025,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,51,quantile,0.99,430.03,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,point,,99,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.01,13,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.025,25.975,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.05,33,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.1,46,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.15,54,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.2,63,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.25,69,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.3,76.7,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.35,83,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.4,89,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.45,94,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.5,99,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.55,105,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.6,112,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.65,120,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.7,127,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.75,133.25,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.8,141.2,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.85,149.15,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.9,159.1,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.95,180,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.975,194,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,53,quantile,0.99,210.01,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,point,,135,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.01,17.99,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.025,32,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.05,47,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.1,61,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.15,76,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.2,84,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.25,93,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.3,102,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.35,110,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.4,117,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.45,127,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.5,135,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.55,143,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.6,152,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.65,158.35,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.7,170,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.75,184.25,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.8,196,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.85,211.15,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.9,227.1,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.95,257.05,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.975,278.025,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,53,quantile,0.99,292.01,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,point,,157,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.01,12.98,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.025,33,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.05,46,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.1,65,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.15,81,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.2,93,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.25,104,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.3,116.7,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.35,128,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.4,138,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.45,148,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.5,157,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.55,169,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.6,180.4,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.65,189,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.7,200,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.75,211,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.8,224,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.85,239,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.9,261.1,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.95,293,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.975,314.1,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,53,quantile,0.99,345.05,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,point,,173.5,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.01,26.95,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.025,43.95,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.05,56,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.1,80,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.15,94,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.2,110,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.25,121,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.3,131,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.35,141.65,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.4,150,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.45,164,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.5,173.5,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.55,184.45,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.6,195,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.65,206,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.7,217,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.75,228.25,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.8,249,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.85,268,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.9,295,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.95,329,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.975,365.05,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,53,quantile,0.99,391,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,point,,77,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.01,28,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.025,35,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.05,40,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.1,47,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.15,52,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.2,56,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.25,60,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.3,64,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.35,68,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.4,71,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.45,74,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.5,77,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.55,81,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.6,84,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.65,87,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.7,91,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.75,95,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.8,101,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.85,105,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.9,112,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.95,122,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.975,131,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,54,quantile,0.99,144.01,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,point,,99,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.01,21.99,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.025,31.95,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.05,42,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.1,54,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.15,63,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.2,69,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.25,74,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.3,80.7,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.35,87,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.4,91,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.45,94,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.5,99,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.55,104,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.6,109,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.65,113.35,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.7,119,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.75,124,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.8,130.2,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.85,139,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.9,150.1,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.95,164.05,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.975,177.025,mean
2020-12-14,2020-12-14,2 wk ahead inc,2020-12-26,54,quantile,0.99,189.04,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,point,,109,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.01,26.99,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.025,36,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.05,44,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.1,56,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.15,65,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.2,73,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.25,81,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.3,88,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.35,94,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.4,99,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.45,104,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.5,109,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.55,113,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.6,118,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.65,124,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.7,128.3,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.75,135,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.8,143,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.85,152,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.9,163,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.95,181.1,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.975,199.05,mean
2020-12-14,2020-12-14,3 wk ahead inc,2021-01-02,54,quantile,0.99,222,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,point,,118,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.01,21.99,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.025,33.975,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.05,44,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.1,58,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.15,68,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.2,75,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.25,83,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.3,91,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.35,98,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.4,104,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.45,110,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.5,118,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.55,124,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.6,129,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.65,136,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.7,143,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.75,151,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.8,161,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.85,173,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.9,189,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.95,208.05,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.975,223.025,mean
2020-12-14,2020-12-14,4 wk ahead inc,2021-01-09,54,quantile,0.99,241.01,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,55,point,,219,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,55,quantile,0.01,55.98,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,55,quantile,0.025,81,mean
2020-12-14,2020-12-14,1 wk ahead inc,2020-12-19,55,quantile,0.05,100.9,mean
