forecast_date,target,target_end_date,location,type,quantile,value
2020-07-19,4 wk ahead cum death,2020-08-15,US,quantile,0.6000000000000001,153653
2020-07-19,4 wk ahead cum death,2020-08-15,US,quantile,0.6500000000000001,154333
2020-07-19,4 wk ahead cum death,2020-08-15,US,quantile,0.7000000000000001,155072
2020-07-19,4 wk ahead cum death,2020-08-15,US,quantile,0.7500000000000001,155952
2020-07-19,4 wk ahead cum death,2020-08-15,US,quantile,0.8,156852
2020-07-19,4 wk ahead cum death,2020-08-15,US,quantile,0.8500000000000001,157882
2020-07-19,4 wk ahead cum death,2020-08-15,US,quantile,0.9000000000000001,159461
2020-07-19,4 wk ahead cum death,2020-08-15,US,quantile,0.95,161430
2020-07-19,4 wk ahead cum death,2020-08-15,US,quantile,0.975,163150
2020-07-19,4 wk ahead cum death,2020-08-15,US,quantile,0.99,165068
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.01,1126
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.025,1135
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.05,1143
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.1,1156
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.15000000000000002,1166
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.2,1172
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.25,1179
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.3,1183
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.35000000000000003,1187
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.4,1192
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.45,1197
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.5,1201
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.55,1206
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.6000000000000001,1210
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.6500000000000001,1213
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.7000000000000001,1219
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.7500000000000001,1224
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.8,1230
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.8500000000000001,1236
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.9000000000000001,1244
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.95,1258
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.975,1267
2020-07-19,1 wk ahead cum death,2020-07-25,01,quantile,0.99,1279
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.01,1177
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.025,1191
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.05,1206
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.1,1227
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.15000000000000002,1240
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.2,1251
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.25,1262
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.3,1269
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.35000000000000003,1276
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.4,1284
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.45,1292
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.5,1298
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.55,1306
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.6000000000000001,1312
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.6500000000000001,1318
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.7000000000000001,1326
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.7500000000000001,1335
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.8,1344
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.8500000000000001,1354
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.9000000000000001,1367
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.95,1389
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.975,1404
2020-07-19,2 wk ahead cum death,2020-08-01,01,quantile,0.99,1420
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.01,1221
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.025,1246
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.05,1267
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.1,1295
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.15000000000000002,1314
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.2,1329
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.25,1344
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.3,1354
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.35000000000000003,1364
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.4,1374
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.45,1385
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.5,1393
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.55,1404
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.6000000000000001,1413
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.6500000000000001,1422
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.7000000000000001,1433
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.7500000000000001,1445
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.8,1458
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.8500000000000001,1473
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.9000000000000001,1492
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.95,1524
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.975,1546
2020-07-19,3 wk ahead cum death,2020-08-08,01,quantile,0.99,1572
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.01,1264
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.025,1297
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.05,1324
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.1,1359
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.15000000000000002,1384
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.2,1405
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.25,1424
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.3,1438
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.35000000000000003,1451
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.4,1464
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.45,1477
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.5,1488
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.55,1503
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.6000000000000001,1515
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.6500000000000001,1527
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.7000000000000001,1542
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.7500000000000001,1557
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.8,1573
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.8500000000000001,1593
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.9000000000000001,1618
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.95,1660
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.975,1692
2020-07-19,4 wk ahead cum death,2020-08-15,01,quantile,0.99,1731
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.01,16
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.025,16
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.05,16
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.1,16
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.15000000000000002,16
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.2,16
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.25,16
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.3,16
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.35000000000000003,18
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.4,18
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.45,18
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.5,18
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.55,18
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.6000000000000001,19
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.6500000000000001,20
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.7000000000000001,20
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.7500000000000001,20
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.8,20
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.8500000000000001,21
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.9000000000000001,22
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.95,23
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.975,24
2020-07-19,1 wk ahead cum death,2020-07-25,02,quantile,0.99,24
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.01,16
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.025,16
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.05,16
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.1,16
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.15000000000000002,16
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.2,16
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.25,16
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.3,16
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.35000000000000003,18
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.4,19
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.45,19
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.5,19
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.55,19
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.6000000000000001,21
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.6500000000000001,22
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.7000000000000001,22
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.7500000000000001,22
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.8,23
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.8500000000000001,24
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.9000000000000001,25
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.95,27
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.975,28
2020-07-19,2 wk ahead cum death,2020-08-01,02,quantile,0.99,29
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.01,16
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.025,16
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.05,16
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.1,16
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.15000000000000002,16
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.2,16
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.25,16
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.3,16
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.35000000000000003,18
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.4,20
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.45,20
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.5,20
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.55,20
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.6000000000000001,23
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.6500000000000001,24
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.7000000000000001,24
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.7500000000000001,24
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.8,26
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.8500000000000001,27
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.9000000000000001,28
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.95,31
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.975,33
2020-07-19,3 wk ahead cum death,2020-08-08,02,quantile,0.99,35
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.01,16
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.025,16
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.05,16
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.1,16
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.15000000000000002,16
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.2,16
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.25,16
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.3,16
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.35000000000000003,18
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.4,21
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.45,21
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.5,21
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.55,21
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.6000000000000001,25
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.6500000000000001,26
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.7000000000000001,26
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.7500000000000001,26
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.8,29
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.8500000000000001,30
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.9000000000000001,32
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.95,35
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.975,38
2020-07-19,4 wk ahead cum death,2020-08-15,02,quantile,0.99,41
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.01,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.025,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.05,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.1,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.15000000000000002,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.2,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.25,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.3,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.35000000000000003,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.4,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.45,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.5,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.55,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.6000000000000001,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.6500000000000001,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.7000000000000001,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.7500000000000001,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.8,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.8500000000000001,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.9000000000000001,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.95,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.975,0
2020-07-19,1 wk ahead cum death,2020-07-25,60,quantile,0.99,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.01,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.025,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.05,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.1,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.15000000000000002,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.2,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.25,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.3,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.35000000000000003,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.4,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.45,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.5,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.55,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.6000000000000001,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.6500000000000001,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.7000000000000001,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.7500000000000001,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.8,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.8500000000000001,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.9000000000000001,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.95,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.975,0
2020-07-19,2 wk ahead cum death,2020-08-01,60,quantile,0.99,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.01,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.025,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.05,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.1,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.15000000000000002,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.2,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.25,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.3,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.35000000000000003,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.4,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.45,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.5,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.55,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.6000000000000001,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.6500000000000001,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.7000000000000001,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.7500000000000001,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.8,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.8500000000000001,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.9000000000000001,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.95,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.975,0
2020-07-19,3 wk ahead cum death,2020-08-08,60,quantile,0.99,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.01,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.025,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.05,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.1,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.15000000000000002,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.2,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.25,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.3,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.35000000000000003,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.4,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.45,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.5,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.55,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.6000000000000001,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.6500000000000001,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.7000000000000001,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.7500000000000001,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.8,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.8500000000000001,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.9000000000000001,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.95,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.975,0
2020-07-19,4 wk ahead cum death,2020-08-15,60,quantile,0.99,0
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.01,2264
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.025,2304
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.05,2344
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.1,2379
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.15000000000000002,2408
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.2,2430
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.25,2453
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.3,2469
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.35000000000000003,2486
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.4,2501
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.45,2519
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.5,2533
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.55,2551
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.6000000000000001,2568
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.6500000000000001,2581
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.7000000000000001,2601
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.7500000000000001,2623
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.8,2645
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.8500000000000001,2667
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.9000000000000001,2695
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.95,2744
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.975,2780
2020-07-19,1 wk ahead cum death,2020-07-25,04,quantile,0.99,2829
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.01,2421
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.025,2496
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.05,2577
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.1,2637
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.15000000000000002,2691
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.2,2732
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.25,2774
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.3,2806
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.35000000000000003,2837
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.4,2870
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.45,2902
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.5,2929
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.55,2957
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.6000000000000001,2985
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.6500000000000001,3015
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.7000000000000001,3049
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.7500000000000001,3086
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.8,3130
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.8500000000000001,3172
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.9000000000000001,3225
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.95,3313
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.975,3389
2020-07-19,2 wk ahead cum death,2020-08-01,04,quantile,0.99,3472
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.01,2493
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.025,2644
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.05,2772
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.1,2885
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.15000000000000002,2979
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.2,3037
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.25,3100
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.3,3152
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.35000000000000003,3207
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.4,3260
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.45,3310
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.5,3356
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.55,3401
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.6000000000000001,3445
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.6500000000000001,3493
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.7000000000000001,3548
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.7500000000000001,3604
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.8,3664
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.8500000000000001,3736
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.9000000000000001,3829
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.95,3958
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.975,4077
2020-07-19,3 wk ahead cum death,2020-08-08,04,quantile,0.99,4210
2020-07-19,4 wk ahead cum death,2020-08-15,04,quantile,0.01,2572
